Wonder Woman,4K,"[""Action"",""Adventure"",""Fantasy""]",2017
La La Land,Blu-Ray,"[""Comedy"",""Drama"",""Music"",""Musical"",""Romance""]",2016
Beauty and the Beast,Blu-Ray,"[""Animation"",""Family"",""Fantasy"",""Musical"",""Romance""]",1991
"Firm, The",Blu-Ray,"[""Drama"",""Mystery"",""Thriller""]",1993
Going in Style,Blu-Ray,"[""Comedy"",""Crime""]",2017
Gifted,Blu-Ray,Drama,2017
11.22.63,Blu-Ray,"[""Drama"",""Mystery"",""Science Fiction"",""Thriller""]",2016
Kingsman: The Golden Circle,Blu-Ray,"[""Action"",""Adventure"",""Comedy""]",2017
Legend,Blu-Ray,"[""Biography"",""Crime"",""Drama"",""Thriller""]",2015
Stephen King's The Shining,DVD,"[""Drama"",""Fantasy"",""Horror"",""Mini-Series"",""Thriller""]",1997
Stephen King's It,DVD,"[""Drama"",""Horror"",""Mini-Series"",""Mystery"",""Thriller""]",1997
Salem's Lot,DVD,"[""Drama"",""Horror"",""Mini-Series"",""Mystery"",""Thriller""]",2004
Woman of the Year,DVD,"[""Comedy"",""Drama"",""Romance"",""Sport""]",1942
Rain Man,DVD,Drama,1988
Shaun of the Dead,Blu-Ray,"[""Comedy"",""Horror""]",2004
Hot Fuzz,Blu-Ray,"[""Action"",""Comedy""]",2007
Volunteers,DVD,Comedy,1985
Mission: Impossible,Blu-Ray,"[""Action"",""Adventure"",""Thriller""]",1996
Mission: Impossible II,Blu-Ray,"[""Action"",""Adventure"",""Thriller""]",2000
Mission: Impossible III,Blu-Ray,"[""Action"",""Adventure"",""Thriller""]",2006
Mission: Impossible - Ghost Protocol,Blu-Ray,"[""Action"",""Adventure"",""Thriller""]",2011
Mission: Impossible - Rogue Nation,Blu-Ray,"[""Action"",""Adventure"",""Thriller""]",2015
"Peanuts Movie, The",Blu-Ray,"[""Animation"",""Adventure"",""Comedy"",""Family""]",2015
Parental Guidance,DVD,"[""Comedy"",""Family""]",2012
"Trust, The",DVD,"[""Crime"",""Drama"",""Thriller""]",2016
Kindergarten Cop,Blu-Ray,Comedy,1990
Keeping up with the Joneses,Blu-Ray,"[""Action"",""Comedy""]",2016
Live by Night,Blu-Ray,"[""Action"",""Crime"",""Drama"",""Thriller""]",2016
Men in Black,Blu-Ray,"[""Adventure"",""Comedy"",""Family"",""Mystery"",""Science Fiction""]",1997
Men in Black II,Blu-Ray,"[""Adventure"",""Comedy"",""Family"",""Mystery"",""Science Fiction""]",2002
Men in Black 3,Blu-Ray,"[""Action"",""Adventure"",""Comedy"",""Family"",""Science Fiction""]",2012
Horrible Bosses,Blu-Ray,"[""Comedy"",""Crime""]",2011
Central Intelligence,Blu-Ray,"[""Action"",""Comedy"",""Crime""]",2016
Strangers on a Train,Blu-Ray,"[""Crime"",""Film-Noir"",""Thriller""]",1951
Hidden Figures,Blu-Ray,"[""Biography"",""Drama"",""History""]",2016
"Founder, The",Blu-Ray,"[""Biography"",""Drama"",""History""]",2016
How the Grinch Stole Christmas!,Blu-Ray,"[""Animation"",""Comedy"",""Family"",""Fantasy"",""Musical""]",1966
"Fisher King, The",Blu-Ray,"[""Comedy"",""Drama"",""Fantasy""]",1991
My Bodyguard,Blu-Ray,"[""Comedy"",""Drama"",""Family""]",1980
Unforgiven,Blu-Ray,"[""Drama"",""Western""]",1992
"Outlaw Josie Wales, The",Blu-Ray,Western,1976
Jupiter Ascending,4K,"[""Action"",""Adventure"",""Science Fiction""]",2015
Assassin's Creed,Blu-Ray,"[""Action"",""Adventure"",""Fantasy"",""Science Fiction""]",2016
"Other Guys, The",Blu-Ray,"[""Action"",""Comedy"",""Crime""]",2010
John Wick,DVD,"[""Action"",""Crime"",""Thriller""]",2014
Smokey and the Bandit,Blu-Ray,"[""Action"",""Comedy""]",1977
Baby Driver,Blu-Ray,"[""Action"",""Crime"",""Music"",""Thriller""]",2017
Doctor Strange,Blu-Ray,"[""Action"",""Adventure"",""Fantasy"",""Science Fiction""]",2016
Bedtime Story,DVD,Comedy,1964
Jurassic Park,Blu-Ray,"[""Adventure"",""Science Fiction"",""Thriller""]",1993
Jurassic Park: The Lost World,Blu-Ray,"[""Action"",""Adventure"",""Science Fiction""]",1997
Jurassic Park III,Blu-Ray,"[""Action"",""Adventure"",""Science Fiction"",""Thriller""]",2001
Super 8,Blu-Ray,"[""Mystery"",""Science Fiction"",""Thriller""]",2011
Quantum Leap,Blu-Ray,"[""Action"",""Adventure"",""Drama"",""Mystery"",""Science Fiction""]",1989 - 1993
Birdman or the Unexplained Virtue of Ignorance,Blu-Ray,"[""Comedy"",""Drama""]",2014
"Bucket List, The",DVD,"[""Adventure"",""Comedy"",""Drama""]",2007
Grudge Match,DVD,"[""Comedy"",""Drama"",""Sport""]",2013
About Schmidt,DVD,"[""Comedy"",""Drama""]",2002
Grumpy Old Men,DVD,"[""Comedy"",""Drama"",""Romance""]",1993
Grumpier Old Men,DVD,"[""Comedy"",""Romance""]",1995
We're the Millers,Blu-Ray,"[""Comedy"",""Crime""]",2013
Sherlock Holmes,Blu-Ray,"[""Action"",""Adventure"",""Crime"",""Mystery"",""Thriller""]",2009
Sherlock Holmes: A Game of Shadows,Blu-Ray,"[""Action"",""Adventure"",""Crime"",""Mystery"",""Thriller""]",2009
Warcraft,Blu-Ray,"[""Action"",""Adventure"",""Fantasy""]",2016
Knight and Day,DVD,"[""Action"",""Comedy"",""Romance""]",2010
Now you see Me,Blu-Ray,"[""Crime"",""Mystery"",""Thriller""]",2013
Treasure Island,Blu-Ray,Adventure,2012
Daddy's Home,Blu-Ray,Comedy,2015
Daddy's Home II,Blu-Ray,Comedy,2017
Mork & Mindy,DVD,"[""Comedy"",""Family"",""Science Fiction""]",1978 - 1982
"Disaster Artist, The",Dlu-Ray,"[""Biography"",""Comedy"",""Drama""]",2017
Grease,Blu-Ray,"[""Musical"",""Romance""]",1978
Modern Family,DVD,"[""Comedy"",""Romance""]",2009
"Usual Suspects, The",Blu-Ray,"[""Crime"",""Mystery"",""Thriller"",""""]",1995
"Greatest Showman, The",4K,"[""Biography"",""Drama"",""Musical"",""""]",2017
"Terminator, The",Blu-Ray,"[""Action"",""Science Fiction""]",1984
Incredibles 2,4K,"[""Animation"",""Action"",""Adventure"",""Comedy"",""Family"",""Science Fiction""]",2018
"Meg, The",4K,"[""Action"",""Horror"",""Science Fiction"",""Thriller""]",2018
Sorry to Bother You,Blu-Ray,"[""Comedy"",""Fantasy"",""Science Fiction""]",2018
Anchors Aweigh,DVD,"[""Comedy"",""Fantasy"",""Music"",""Musical"",""Romance"",""War""]",1945
Enough Said,Blu-Ray,"[""Comedy"",""Drama"",""Romance""]",2013
Killer Elite,DVD,"[""Action"",""Crime"",""Thriller""]",2011
"House with a Clock in its Walls, The",4K,"[""Comedy"",""Family"",""Fantasy"",""Horror"",""Mystery"",""Sci-Fi"",""Thriller""]",2018
Christmas Vacation,Blu-Ray,"[""Comedy"",""""]",1989
Walking Tall,Blu-Ray,"[""Action"",""Crime"",""Drama"",""Thriller""]",1973
Walking Tall Part II,Blu-Ray,"[""Action"",""Biography"",""Crime"",""Drama"",""Thriller""]",1975
Final Chapter: Walking Tall,Blu-Ray,"[""Action"",""Crime"",""Drama""]",1977
Walking Tall,Blu-Ray,"[""Action"",""Crime"",""""]",2004
Little Big Man,Blu-Ray,"[""Adventure"",""Comedy"",""Drama"",""Western""]",1970
BlackkKlansman,4K,"[""Biography"",""Crime"",""Drama""]",2018
Robocop,Blu-Ray,"[""Action"",""Crime"",""Science Fiction"",""Thriller"",""""]",1987
"Box Trolls, The",Blu-Ray,"[""Animation"",""Adventure"",""Comedy"",""Family"",""Fantasy""]",2014
Undercover Grandpa,DVD,"[""Action"",""Comedy"",""Family""]",1917
"Extra Man, The",DVD,"[""Comedy""]",2010
"Anniversary Party, The",DVD,"[""Comedy"",""Drama"",""Romance""]",2001
Murder on the Orient Express,4K,"[""Crime"",""Drama"",""Mystery""]",2017
All the President's Men,Blu-Ray,"[""Biography"",""Drama"",""History"",""Thriller""]",1976
"South Park: Bigger, Longer & Uncut",Blu-Ray,"[""Animation"",""Comedy"",""Fantasy"",""Musical""]",1999
Shrek the Musical,DVD,"[""Comedy"",""Family"",""Fantasy"",""Musical""]",2013
Victor Frankenstein,Blu-Ray,"[""Drama"",""Horror"",""Science Fiction"",""Thriller""]",2013
District 9,Blu-Ray,"[""Science Fiction"",""Thriller""]",2009
"Jungle Book, The",Blu-Ray,"[""Adventure"",""Drama"",""Family"",""Fantasy""]",2016
Papillon,Blu-Ray,"[""Biography"",""Crime"",""Drama""]",1973
Papillon,Blu-Ray,"[""Crime"",""Drama"",""Mystery"",""Thriller""]",2017
Dr. Seuss' the Grinch,4K,"[""Animation"",""Comedy"",""Family"",""Fantasy"",""Musical""]",2018
Bohemian Rhapsody,4K,"[""Biography"",""Drama"",""Music""]",2018
Bohemian Rhapsody,4K,"[""Biography"",""Drama"",""Music""]",2018
Ralph Breaks the Internet,4K,"[""Animation"",""Adventure"",""Comedy"",""Family"",""Fantasy""]",2018
Ralph Breaks the Internet,4K,"[""Animation"",""Adventure"",""Comedy"",""Family"",""Fantasy""]",2018
Wreck-It Ralph,4K,"[""Animation"",""Adventure"",""Comedy"",""Family"",""Fantasy""]",2012
Wind River,Blu-Ray,"[""Crime"",""Drama"",""Mystery"",""Thriller""]",2017
Dirty Dancing,Blu-Ray,"[""Drama"",""Music"",""Romance""]",1987
Dirty Rotten Scoundrels,Blu-Ray,"[""Comedy"",""Crime""]",1988
Bull Durham,Blu-Ray,"[""Comedy"",""Romance"",""Sport""]",1988
Unforgiven,4K,"[""Drama"",""Western""]",1992
Rambo: First Blood,4K,"[""Action"",""Adventure""]",1982
Stand by Me,Blu-Ray,"[""Adventure"",""Drama""]",1986
Breakfast at Tiffany's,DVD,"[""Comedy"",""Drama"",""Romance""]",1961
Funny Face,DVD,"[""Comedy"",""Musical"",""Romance""]",1957
My Fair Lady,DVD,"[""Drama"",""Family"",""Musical"",""Romance""]",1964
Paris when it Sizzles,DVD,"[""Comedy"",""Romance""]",1964
Roman Holiday,DVD,"[""Comedy"",""Romance""]",1955
Sabrina,DVD,"[""Comedy"",""Drama"",""Romance""]",1954
War and Peace,DVD,"[""Drama"",""Romance"",""War""]",1956
Castle Rock,DVD,"[""Drama"",""Horror"",""TV""]",2018
Kate & Leopold,Blu-Ray,"[""Comedy"",""Fantasy"",""Romance""]",2001
French Kiss,Blu-Ray,"[""Comedy"",""Drama"",""Romance""]",1995
You've got Mail,Blu-Ray,"[""Comedy"",""Drama"",""Romance""]",1998
"Big Chill, The",Blu-Ray,"[""Comedy"",""Drama""]",1983
Shop Around the Corner,DVD,"[""Comedy"",""Drama"",""Romance""]",1940
Mission Impossible - Fallout,Blu-Ray,"[""Action"",""Adventure"",""Thriller""]",2018
M*A*S*H,DVD,"[""Comedy"",""Drama"",""War""]",1972 - 1983
"Incredibles, The",4K,"[""Animation"",""Action"",""Adventure"",""Family""]",2004
"Alamo, The",DVD,"[""Adventure"",""Drama"",""History"",""War"",""Western""]",1960
"Big Trail, The",DVD,"[""Adventure"",""Romance"",""Western""]",1930
"Comancheros, The",DVD,"[""Action"",""Adventure"",""Romance"",""Western""]",1961
"Horse Soldiers, The",DVD,"[""Adventure"",""Romance"",""War"",""Western""]",1959
Legend of the Lost,DVD,"[""Adventure"",""Drama""]",1957
North to Alaska,DVD,"[""Comedy"",""Romance"",""Western""]",1960
"Undefeated, The",DVD,"[""Western""]",1969
"Muppet Show, The",DVD,"[""Comedy"",""Family"",""Music""]",1976 - 1981
Shazam!,4K,"[""Action"",""Adventure"",""Comedy"",""Fantasy""]",2019
Spider-Man: Into the Spider-Verse,4K,"[""Animation"",""Action"",""Adventure"",""Family"",""Science Fiction""]",2018
Spider-Man: Into the Spider-Verse,4K,"[""Animation"",""Action"",""Adventure"",""Family"",""Science Fiction""]",2018
"Imitation Game, The",Blu-Ray,"[""Biography"",""Drama"",""Thriller"",""War""]",2014
One Flew Over the Cuckoo's Nest,DVD,"[""Drama""]",1975
Field of Dreams,4K,"[""Drama"",""Family"",""Fantasy"",""Sport""]",1989
"Star is Born, A",4K,"[""Drama"",""Music"",""Romance""]",2018
"Star is Born, A",4K,"[""Drama"",""Music"",""Romance""]",2018
Apocalypse Now,4K,"[""Drama"",""Mystery"",""War""]",1979
Fifty Shades of Grey,Blu-Ray,"[""Drama"",""Romance"",""Thriller""]",2015
Fifty Shades Darker,Blu-Ray,"[""Drama"",""Romance""]",2017
Fifty Shades Freed,Blu-Ray,"[""Drama"",""Romance"",""Thriller""]",2018
"Birdcage, The",Blu-Ray,"[""Comedy""]",1996
Goosebumps,Blu-Ray,"[""Adventure"",""Comedy"",""Family"",""Fantasy"",""Horror""]",2015
Beetlejuice,Blu-Ray,"[""Comedy"",""Fantasy""]",1988
Stand by Me,4K,"[""Adventure"",""Drama""]",1986
"Dukes of Hazzard, The",DVD,"[""Comedy""]",2005
Starsky & Hutch,DVD,"[""Comedy"",""Crime""]",2004
